"","Year","Name","Event","Type","County","Form of government","Population","FormYear","T21Date","FIPS","State","No_PrematureDeaths","Years of Potential Life Lost Rate","Percent_FairOrPoor","Physically Unhealthy Days","Mentally Unhealthy Days","Precent LBW","PercentSmokers","PercentObese","Food Environment Index","Percent Physically Inactive","Percent With AccessToExercise","PercentExcessive Drinking","NumberChlamydia Cases","Chlamydia Rate","Teen Births","Teen Birth Rate","PercentUninsured","NumberMedicare Enrollees","PercentDiabetics","PercentReceiving HbA1c","PercentUnemployed","PercentChildren in Poverty","PercentSingle-Parent Households","NumberViolent Crimes","Violent Crime Rate","T21year","MAYOR","LENGTH OF TERM","NEXT ELECTION","mayor_ind"
"2486",2012,"Melrose","0","City","Middlesex","Mayor-aldermen","26983.0",1850,"2014-07-01","25017","Massachusetts",10885,4320.15,9.5,2.7,2.7,7.4,12.5,23.1,NA,21.1,NA,17.6,2562,172.8,4157,13,4.6,133633,10819,87.170718181,7,8.5,21.023875057,11724,263.87623475,2014,"Robert Dolan","4 years","Nov. 5, 2019",1
"2487",2013,"Melrose","0","City","Middlesex","Mayor-aldermen","26983.0",1850,"2014-07-01","25017","Massachusetts",10899,4330.73,9.2,2.7,2.6,7.5,12.1,23.1,NA,21.1,NA,18,2778,184.8,4086,12.180943352,4.5,135688,11042,89.14145988,5.9,9.3,20.926310082,4242,284.102451,2014,"Robert Dolan","4 years","Nov. 5, 2019",1
"2488",2014,"Melrose","1","City","Middlesex","Mayor-aldermen","26983.0",1850,"2014-07-01","25017","Massachusetts",10899,4330.73,8.9,2.7,2.7,7.5,11.4,23.3,9.1148955101,21.8,94.834556928,18.1,3396,223.7,3969,11.754914911,4.4632197847,142890,11733,89.59345436,5.3173677242,9.5,20.724166347,4122.6666667,277.72457169,2014,"Robert Dolan","4 years","Nov. 5, 2019",1
"2499",2011,"Mendon","0","Town","Worcester","Open town meeting","5839.0",1667,"2015-08-01","25027","Massachusetts",7136,5900.4,12.8,3.5,3.5,7.26,20.1,24.3,NA,NA,NA,19.9,NA,NA,4589,24.3,8.5,102813,1669,85.7999,9.2,10.2,26.9,10257,434.6,2015,NA,NA,NA,0
"2500",2012,"Mendon","0","Town","Worcester","Open town meeting","5839.0",1667,"2015-08-01","25027","Massachusetts",7136,5733.56,12.5,3.4,3.5,7.3,19.7,25.5,NA,23,NA,20.1,1901,242.5,4480,24.1,4.6,52950,4990,84.96993988,9.3,14,27.250408292,10307,438.41832518,2015,NA,NA,NA,0
"2501",2013,"Mendon","0","Town","Worcester","Open town meeting","5839.0",1667,"2015-08-01","25027","Massachusetts",7215,5573.47,12.7,3.4,3.5,7.4,19.1,25.5,NA,23,NA,20.6,2164,271,4377,21.899453639,4.8,54228,5261,87.56890325,8.1,16.2,28.044191042,3544,451.05153457,2015,NA,NA,NA,0
"2502",2014,"Mendon","0","Town","Worcester","Open town meeting","5839.0",1667,"2015-08-01","25027","Massachusetts",7215,5573.47,11.9,3.3,3.4,7.4,18.1,25.6,8.6497819162,23.3,87.529303038,21.2,2310,288.3,4271,21.259544645,4.5474205696,56493,5542,86.95416817,7.5072096261,15.1,28.271964508,3578,452.62797472,2015,NA,NA,NA,0
"2503",2015,"Mendon","1","Town","Worcester","Open town meeting","5839.0",1667,"2015-08-01","25027","Massachusetts",7334,5555.56,11.9,3.3,3.4,7.3879568093,18.1,26,8.4,22.2,92.920185536,21.2,2320,287.8,4109,20.385483591,4.6573703414,59744,6002,88.837054315,7.9005526235,18,29.159634762,3556.6666667,447.12149301,2015,NA,NA,NA,0
"2513",2011,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6527,5591,13.3,3.2,3.2,7.66,16.9,23.4,NA,NA,NA,19.2,NA,NA,4372,25.5,8.8,158426,2524,86.3708,9,11.8,30.2,8176,371.3,NA,NA,NA,NA,0
"2514",2012,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6421,5353.96,13.4,3.1,3.2,7.8,16.4,23.6,NA,22.3,NA,19.3,2256,306.3,4306,25.8,4.8,78396,6778,86.85452936,8.9,14.5,31.110802346,7925,357.03248117,NA,NA,NA,NA,0
"2515",2013,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6262,5062.28,13.3,3.1,3.1,7.7,15,23.6,NA,22.3,NA,19.3,2312,311.1,4299,24.172870606,5.5,79986,7037,88.887309933,7.8,16.9,31.600784286,2623,353.12398062,NA,NA,NA,NA,0
"2516",2014,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6262,5062.28,13,3,3.2,7.6,14.1,23.5,8.6893315931,21.6,91.987851859,19.4,2469,329.7,4156,23.260369502,5.4333729687,84440,7605,89.21761999,7.1352123652,17.1,31.958980369,2684.3333333,359.8075367,NA,NA,NA,NA,0
"2517",2015,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6450,5035.77,13,3,3.2,7.6378112138,14.1,24.2,8.5,20.3,96.711470897,19.4,2709,358.5,4009,22.401779178,4.8491653685,86259,7888,89.148073022,7.4639212686,16.9,33.364384595,2772,370.18571607,NA,NA,NA,NA,0
"2518",2016,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6582,5076.9,16.1,3.7,3.8,7.5831402481,14.8,24.3,8.5,20.6,96.724792406,20.4,2883,381.54199609,3758,21.030011696,4.7736040545,88608,8376,90.604106972,5.9682391661,15.5,33.949005748,2772,370.18571607,NA,NA,NA,NA,0
"2519",2017,"Merrimac","0","Town","Essex","Open town meeting","6338.0",1876,NA,"25009","Massachusetts",6885,5232.2,13.519249126,3.1882789865,3.9939707657,7.5189781901,14.623649328,25.5,8.6,20.5,96.724792406,19.052302415,2622,343.8,3438,19.291521943,3.9892544489,90769,8693,90.797193144,5.1584152071,16.6,34.150092026,2904,382.17465803,NA,NA,NA,NA,0
"2527",2011,"Methuen","0","City","Essex","Mayor-council","47255.0",1725,"2015-09-01","25009","Massachusetts",6527,5591,13.3,3.2,3.2,7.66,16.9,23.4,NA,NA,NA,19.2,NA,NA,4372,25.5,8.8,158426,2524,86.3708,9,11.8,30.2,8176,371.3,2015,"Stephen Zanni","2 years","Nov. 7, 2017",1
"2528",2012,"Methuen","0","City","Essex","Mayor-council","47255.0",1725,"2015-09-01","25009","Massachusetts",6421,5353.96,13.4,3.1,3.2,7.8,16.4,23.6,NA,22.3,NA,19.3,2256,306.3,4306,25.8,4.8,78396,6778,86.85452936,8.9,14.5,31.110802346,7925,357.03248117,2015,"Stephen Zanni","2 years","Nov. 7, 2017",1
"2529",2013,"Methuen","0","City","Essex","Mayor-council","47255.0",1725,"2015-09-01","25009","Massachusetts",6262,5062.28,13.3,3.1,3.1,7.7,15,23.6,NA,22.3,NA,19.3,2312,311.1,4299,24.172870606,5.5,79986,7037,88.887309933,7.8,16.9,31.600784286,2623,353.12398062,2015,"Stephen Zanni","2 years","Nov. 7, 2017",1
"2530",2014,"Methuen","0","City","Essex","Mayor-council","47255.0",1725,"2015-09-01","25009","Massachusetts",6262,5062.28,13,3,3.2,7.6,14.1,23.5,8.6893315931,21.6,91.987851859,19.4,2469,329.7,4156,23.260369502,5.4333729687,84440,7605,89.21761999,7.1352123652,17.1,31.958980369,2684.3333333,359.8075367,2015,"Stephen Zanni","2 years","Nov. 7, 2017",1
"2531",2015,"Methuen","1","City","Essex","Mayor-council","47255.0",1725,"2015-09-01","25009","Massachusetts",6450,5035.77,13,3,3.2,7.6378112138,14.1,24.2,8.5,20.3,96.711470897,19.4,2709,358.5,4009,22.401779178,4.8491653685,86259,7888,89.148073022,7.4639212686,16.9,33.364384595,2772,370.18571607,2015,"Stephen Zanni","2 years","Nov. 7, 2017",1
"2541",2011,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4693,5872.2,10.6,3.1,3.6,7.76,20.9,22.1,NA,NA,NA,20.7,NA,NA,2194,18.9,8.3,100457,1769,86.32,8.8,8.3,24.1,6299,427.6,NA,NA,NA,NA,0
"2542",2012,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4692,5675.99,10.2,3,3.6,7.8,19.9,23.1,NA,21,NA,21.1,1160,235.7,2213,19.5,4.4,53185,5117,86.456908345,9.1,10.9,24.728756039,6280,434.73023881,NA,NA,NA,NA,0
"2543",2013,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4854,5721.45,11,3.2,3.8,7.7,19.1,23.1,NA,21,NA,20.8,1414,285.7,2102,17.698071904,4.7,54940,5350,88.448598131,7.8,10.8,24.961102093,2179,443.299018,NA,NA,NA,NA,0
"2544",2014,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4854,5721.45,11,3.1,3.6,7.7,17.8,24.7,8.7645680153,23.1,80.249697425,21.1,1398,281,2017,16.970257877,4.2883817477,58071,5871,88.62204054,6.9141127507,10.7,25.479554282,2161.3333333,447.83954028,NA,NA,NA,NA,0
"2545",2015,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4881,5465.93,11,3.1,3.6,7.4893572292,17.8,25.8,8.6,23.9,87.434307432,21.1,1502,300.5,1935,16.304485208,3.8936488901,61488,6281,89.87422385,7.1697401667,11.2,25.177076626,2023.6666667,431.83009609,NA,NA,NA,NA,0
"2546",2016,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",4926,5551.6,13.3,3.3,4.2,7.3034462381,17.2,26.4,8.3,24.7,85.824549068,20.5,1490,298.14370527,1794,15.186401652,4.0607678789,64212,6734,90.406890407,6.0337647721,11.5,26.407406765,2023.6666667,431.83009609,NA,NA,NA,NA,0
"2547",2017,"Middleborough","0","Town","Plymouth","Open town meeting","23116.0",1669,NA,"25023","Massachusetts",5179,5736.3,12.932690816,3.2979653377,4.157563458,7.2241992883,16.179049691,27.8,8.3,22.9,85.824549068,22.659203492,1176,234.3,1613,13.689097097,3.3779891904,66023,6928,91.021939954,5.2292076211,12.4,27.678274419,1854.3333333,404.35479135,NA,NA,NA,NA,0
"2555",2011,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1236,4907.1,10.4,3.5,3.1,6.35,14.7,21.3,NA,NA,NA,18.4,NA,NA,438,6.9,9.7,32125,513,88.694,6.6,10.1,25.1,1177,254.8,NA,NA,NA,NA,0
"2556",2012,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1260,5078.42,9.7,3.3,2.8,6.3,13.5,22.3,NA,17.1,NA,17.7,274,176.8,433,6.9,3.9,15964,1366,87.8477306,6.9,11.8,27.047547453,1167,253.83139679,NA,NA,NA,NA,0
"2557",2013,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1256,4923.87,9.7,3.2,2.7,6.7,12.6,22.3,NA,17.1,NA,17.9,320,202.4,392,5.8021639703,4.8,15955,1344,90.178571429,5.9,12.3,28.958673916,388,251.01990291,NA,NA,NA,NA,0
"2558",2014,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1256,4923.87,10,3.3,2.9,6.5,12.1,22.4,8.671357361,17.1,71.005819838,19.7,395,250.3,369,5.4491486628,4.7171977447,16592,1386,90.18759019,5.6084875265,12.7,28.884670515,382,244.06450459,NA,NA,NA,NA,0
"2559",2015,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1210,4652.16,10,3.3,2.9,6.154410865,12.1,21.8,8.3,15.2,85.928643725,19.7,366,229,339,4.9760007046,4.2848697232,17265,1395,89.103942652,6.0659425559,12.1,30.256430426,385,245.34482099,NA,NA,NA,NA,0
"2560",2016,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1228,4651.6,11.6,3.3,3.9,6.1287916459,14.5,21.3,8.1,16.1,85.651568826,23.5,355,222.15964204,305,4.4636976979,4.133329881,17746,1457,89.087165408,5.0320442245,12.5,30.994359642,385,245.34482099,NA,NA,NA,NA,0
"2561",2017,"Middlefield","0","Town","Hampshire","Open town meeting","521.0",1783,NA,"25015","Massachusetts",1344,4859.2,11.818070886,3.3806639708,4.0656681954,6.119326874,15.258144091,18.9,8.1,15.3,85.651568826,20.346192088,270,169.2,276,4.0058636555,3.8489137107,18899,1538,91.287386216,4.4266174179,11.6,30.952669168,390.66666667,248.897799,NA,NA,NA,NA,0
"2569",2011,"Middleton","0","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6527,5591,13.3,3.2,3.2,7.66,16.9,23.4,NA,NA,NA,19.2,NA,NA,4372,25.5,8.8,158426,2524,86.3708,9,11.8,30.2,8176,371.3,2016,NA,NA,NA,0
"2570",2012,"Middleton","0","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6421,5353.96,13.4,3.1,3.2,7.8,16.4,23.6,NA,22.3,NA,19.3,2256,306.3,4306,25.8,4.8,78396,6778,86.85452936,8.9,14.5,31.110802346,7925,357.03248117,2016,NA,NA,NA,0
"2571",2013,"Middleton","0","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6262,5062.28,13.3,3.1,3.1,7.7,15,23.6,NA,22.3,NA,19.3,2312,311.1,4299,24.172870606,5.5,79986,7037,88.887309933,7.8,16.9,31.600784286,2623,353.12398062,2016,NA,NA,NA,0
"2572",2014,"Middleton","0","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6262,5062.28,13,3,3.2,7.6,14.1,23.5,8.6893315931,21.6,91.987851859,19.4,2469,329.7,4156,23.260369502,5.4333729687,84440,7605,89.21761999,7.1352123652,17.1,31.958980369,2684.3333333,359.8075367,2016,NA,NA,NA,0
"2573",2015,"Middleton","0","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6450,5035.77,13,3,3.2,7.6378112138,14.1,24.2,8.5,20.3,96.711470897,19.4,2709,358.5,4009,22.401779178,4.8491653685,86259,7888,89.148073022,7.4639212686,16.9,33.364384595,2772,370.18571607,2016,NA,NA,NA,0
"2574",2016,"Middleton","1","Town","Essex","Open town meeting","8987.0",1728,"2016-10-01","25009","Massachusetts",6582,5076.9,16.1,3.7,3.8,7.5831402481,14.8,24.3,8.5,20.6,96.724792406,20.4,2883,381.54199609,3758,21.030011696,4.7736040545,88608,8376,90.604106972,5.9682391661,15.5,33.949005748,2772,370.18571607,2016,NA,NA,NA,0
"2583",2011,"Milford","0","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7136,5900.4,12.8,3.5,3.5,7.26,20.1,24.3,NA,NA,NA,19.9,NA,NA,4589,24.3,8.5,102813,1669,85.7999,9.2,10.2,26.9,10257,434.6,2016,NA,NA,NA,0
"2584",2012,"Milford","0","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7136,5733.56,12.5,3.4,3.5,7.3,19.7,25.5,NA,23,NA,20.1,1901,242.5,4480,24.1,4.6,52950,4990,84.96993988,9.3,14,27.250408292,10307,438.41832518,2016,NA,NA,NA,0
"2585",2013,"Milford","0","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7215,5573.47,12.7,3.4,3.5,7.4,19.1,25.5,NA,23,NA,20.6,2164,271,4377,21.899453639,4.8,54228,5261,87.56890325,8.1,16.2,28.044191042,3544,451.05153457,2016,NA,NA,NA,0
"2586",2014,"Milford","0","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7215,5573.47,11.9,3.3,3.4,7.4,18.1,25.6,8.6497819162,23.3,87.529303038,21.2,2310,288.3,4271,21.259544645,4.5474205696,56493,5542,86.95416817,7.5072096261,15.1,28.271964508,3578,452.62797472,2016,NA,NA,NA,0
"2587",2015,"Milford","0","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7334,5555.56,11.9,3.3,3.4,7.3879568093,18.1,26,8.4,22.2,92.920185536,21.2,2320,287.8,4109,20.385483591,4.6573703414,59744,6002,88.837054315,7.9005526235,18,29.159634762,3556.6666667,447.12149301,2016,NA,NA,NA,0
"2588",2016,"Milford","1","Town","Worcester","Representative town meeting","27999.0",1780,"2016-04-01","25027","Massachusetts",7506,5519.4,12.2,3.1,3.6,7.4786324786,15.8,26.1,8.2,22.6,91.200197357,19.3,2241,277.98348473,3837,19.079964794,4.1687247302,62144,6350,88.992125984,6.1922313848,15,29.380101871,3556.6666667,447.12149301,2016,NA,NA,NA,0
"2597",2011,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7136,5900.4,12.8,3.5,3.5,7.26,20.1,24.3,NA,NA,NA,19.9,NA,NA,4589,24.3,8.5,102813,1669,85.7999,9.2,10.2,26.9,10257,434.6,NA,NA,NA,NA,0
"2598",2012,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7136,5733.56,12.5,3.4,3.5,7.3,19.7,25.5,NA,23,NA,20.1,1901,242.5,4480,24.1,4.6,52950,4990,84.96993988,9.3,14,27.250408292,10307,438.41832518,NA,NA,NA,NA,0
"2599",2013,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7215,5573.47,12.7,3.4,3.5,7.4,19.1,25.5,NA,23,NA,20.6,2164,271,4377,21.899453639,4.8,54228,5261,87.56890325,8.1,16.2,28.044191042,3544,451.05153457,NA,NA,NA,NA,0
"2600",2014,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7215,5573.47,11.9,3.3,3.4,7.4,18.1,25.6,8.6497819162,23.3,87.529303038,21.2,2310,288.3,4271,21.259544645,4.5474205696,56493,5542,86.95416817,7.5072096261,15.1,28.271964508,3578,452.62797472,NA,NA,NA,NA,0
"2601",2015,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7334,5555.56,11.9,3.3,3.4,7.3879568093,18.1,26,8.4,22.2,92.920185536,21.2,2320,287.8,4109,20.385483591,4.6573703414,59744,6002,88.837054315,7.9005526235,18,29.159634762,3556.6666667,447.12149301,NA,NA,NA,NA,0
"2602",2016,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7506,5519.4,12.2,3.1,3.6,7.4786324786,15.8,26.1,8.2,22.6,91.200197357,19.3,2241,277.98348473,3837,19.079964794,4.1687247302,62144,6350,88.992125984,6.1922313848,15,29.380101871,3556.6666667,447.12149301,NA,NA,NA,NA,0
"2603",2017,"Millbury","0","Town","Worcester","Open town meeting","13261.0",1813,NA,"25027","Massachusetts",7872,5700.3,13.87208061,3.5785862145,3.951719279,7.4853725762,17.156909936,27,8.3,20.8,91.200197357,20.689806914,1709,211.2,3496,17.4595723,3.5293059096,66314,6869,89.634590188,5.2933292577,15.2,30.636828229,3492.6666667,435.18132417,NA,NA,NA,NA,0
"2611",2011,"Millis","0","Town","Norfolk","Open town meeting","7891.0",1885,"2015-11-01","25021","Massachusetts",5509,4814.5,9.2,2.9,2.8,7.06,13.6,19.4,NA,NA,NA,19.1,NA,NA,1135,8,8.5,141374,2055,84.4769,7.6,6,18.3,3689,187.4,2015,NA,NA,NA,0
"2612",2012,"Millis","0","Town","Norfolk","Open town meeting","7891.0",1885,"2015-11-01","25021","Massachusetts",5404,4670.49,9,2.9,2.7,7.2,12.9,20.2,NA,19.9,NA,19.1,991,150.2,1119,8,3.3,71914,5493,86.710358638,7.6,6.8,18.510114708,3855,198.65952489,2015,NA,NA,NA,0
"2613",2013,"Millis","0","Town","Norfolk","Open town meeting","7891.0",1885,"2015-11-01","25021","Massachusetts",5205,4535.71,9,2.9,2.8,7.2,12.6,20.2,NA,19.9,NA,19.2,1059,157.9,1051,7.128710185,3.6,73125,5684,88.142153413,6.2,6.7,18.512395597,1373,211.44871624,2015,NA,NA,NA,0
"2614",2014,"Millis","0","Town","Norfolk","Open town meeting","7891.0",1885,"2015-11-01","25021","Massachusetts",5205,4535.71,8.9,2.8,2.7,7.3,11.8,19.8,9.1574897929,20.1,91.132891108,19.4,1347,199.4,998,6.7164229327,3.1408700473,76531,6046,89.33178961,5.60043183,8,18.520170417,1403.3333333,213.27383956,2015,NA,NA,NA,0
"2615",2015,"Millis","1","Town","Norfolk","Open town meeting","7891.0",1885,"2015-11-01","25021","Massachusetts",5294,4367.63,8.9,2.8,2.7,7.3214631314,11.8,20.2,8.9,18.8,95.675635388,19.4,1484,217.6,917,6.1186769779,2.9359222889,79617,6188,90.303813833,6.0056451921,7.5,18.506847494,1356.3333333,203.20868968,2015,NA,NA,NA,0
"2625",2011,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7136,5900.4,12.8,3.5,3.5,7.26,20.1,24.3,NA,NA,NA,19.9,NA,NA,4589,24.3,8.5,102813,1669,85.7999,9.2,10.2,26.9,10257,434.6,NA,NA,NA,NA,0
"2626",2012,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7136,5733.56,12.5,3.4,3.5,7.3,19.7,25.5,NA,23,NA,20.1,1901,242.5,4480,24.1,4.6,52950,4990,84.96993988,9.3,14,27.250408292,10307,438.41832518,NA,NA,NA,NA,0
"2627",2013,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7215,5573.47,12.7,3.4,3.5,7.4,19.1,25.5,NA,23,NA,20.6,2164,271,4377,21.899453639,4.8,54228,5261,87.56890325,8.1,16.2,28.044191042,3544,451.05153457,NA,NA,NA,NA,0
"2628",2014,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7215,5573.47,11.9,3.3,3.4,7.4,18.1,25.6,8.6497819162,23.3,87.529303038,21.2,2310,288.3,4271,21.259544645,4.5474205696,56493,5542,86.95416817,7.5072096261,15.1,28.271964508,3578,452.62797472,NA,NA,NA,NA,0
"2629",2015,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7334,5555.56,11.9,3.3,3.4,7.3879568093,18.1,26,8.4,22.2,92.920185536,21.2,2320,287.8,4109,20.385483591,4.6573703414,59744,6002,88.837054315,7.9005526235,18,29.159634762,3556.6666667,447.12149301,NA,NA,NA,NA,0
"2630",2016,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7506,5519.4,12.2,3.1,3.6,7.4786324786,15.8,26.1,8.2,22.6,91.200197357,19.3,2241,277.98348473,3837,19.079964794,4.1687247302,62144,6350,88.992125984,6.1922313848,15,29.380101871,3556.6666667,447.12149301,NA,NA,NA,NA,0
"2631",2017,"Millville","0","Town","Worcester","Open town meeting","3190.0",1916,NA,"25027","Massachusetts",7872,5700.3,13.87208061,3.5785862145,3.951719279,7.4853725762,17.156909936,27,8.3,20.8,91.200197357,20.689806914,1709,211.2,3496,17.4595723,3.5293059096,66314,6869,89.634590188,5.2933292577,15.2,30.636828229,3492.6666667,435.18132417,NA,NA,NA,NA,0
"2639",2011,"Milton","0","Town","Norfolk","Representative town meeting","27003.0",1662,"2015-01-01","25021","Massachusetts",5509,4814.5,9.2,2.9,2.8,7.06,13.6,19.4,NA,NA,NA,19.1,NA,NA,1135,8,8.5,141374,2055,84.4769,7.6,6,18.3,3689,187.4,2015,NA,NA,NA,0
"2640",2012,"Milton","0","Town","Norfolk","Representative town meeting","27003.0",1662,"2015-01-01","25021","Massachusetts",5404,4670.49,9,2.9,2.7,7.2,12.9,20.2,NA,19.9,NA,19.1,991,150.2,1119,8,3.3,71914,5493,86.710358638,7.6,6.8,18.510114708,3855,198.65952489,2015,NA,NA,NA,0
"2641",2013,"Milton","0","Town","Norfolk","Representative town meeting","27003.0",1662,"2015-01-01","25021","Massachusetts",5205,4535.71,9,2.9,2.8,7.2,12.6,20.2,NA,19.9,NA,19.2,1059,157.9,1051,7.128710185,3.6,73125,5684,88.142153413,6.2,6.7,18.512395597,1373,211.44871624,2015,NA,NA,NA,0
"2642",2014,"Milton","0","Town","Norfolk","Representative town meeting","27003.0",1662,"2015-01-01","25021","Massachusetts",5205,4535.71,8.9,2.8,2.7,7.3,11.8,19.8,9.1574897929,20.1,91.132891108,19.4,1347,199.4,998,6.7164229327,3.1408700473,76531,6046,89.33178961,5.60043183,8,18.520170417,1403.3333333,213.27383956,2015,NA,NA,NA,0
"2643",2015,"Milton","1","Town","Norfolk","Representative town meeting","27003.0",1662,"2015-01-01","25021","Massachusetts",5294,4367.63,8.9,2.8,2.7,7.3214631314,11.8,20.2,8.9,18.8,95.675635388,19.4,1484,217.6,917,6.1186769779,2.9359222889,79617,6188,90.303813833,6.0056451921,7.5,18.506847494,1356.3333333,203.20868968,2015,NA,NA,NA,0
"2653",2011,"Monroe","0","Town","Franklin","Open town meeting","121.0",1822,NA,"25011","Massachusetts",708,5297.1,11.7,3.8,3.5,6.83,17.9,23.5,NA,NA,NA,17.9,NA,NA,351,21.3,9.3,14759,241,87.9668,7.9,15.8,33,774,359.7,NA,NA,NA,NA,0
"2654",2012,"Monroe","0","Town","Franklin","Open town meeting","121.0",1822,NA,"25011","Massachusetts",715,5245.39,11.9,3.9,3.5,7,18.5,24.6,NA,19.4,NA,19.3,98,136.6,342,21.9,4.4,7679,720,87.916666667,8,16.2,32.153351056,749,364.48930134,NA,NA,NA,NA,0
"2655",2013,"Monroe","0","Town","Franklin","Open town meeting","121.0",1822,NA,"25011","Massachusetts",694,5298.65,11.1,3.6,3.3,7.1,19,24.6,NA,19.4,NA,18.7,131,183.5,325,20.256793817,4.7,7736,731,89.876880985,6.7,16.6,32.858472332,246,357.66243433,NA,NA,NA,NA,0
"2656",2014,"Monroe","0","Town","Franklin","Open town meeting","121.0",1822,NA,"25011","Massachusetts",694,5298.65,10.3,4,3.3,7,18.7,24.9,8.7478858778,19.1,60.170655159,18.2,110,153.6,311,19.889997442,5.104203167,8056,744,89.91935484,6.2678729267,16.6,31.830103453,247.66666667,371.87187187,NA,NA,NA,NA,0
